case,datetime,electricity [kWh]
Synthetic,2014-08-22T20:00:00Z,101.65
Synthetic,2014-08-22T21:00:00Z,98.54
Synthetic,2014-08-22T22:00:00Z,41.62
Synthetic,2014-08-22T23:00:00Z,38.94
Synthetic,2014-08-23T00:00:00Z,38.94
Synthetic,2014-08-23T01:00:00Z,38.94
Synthetic,2014-08-23T02:00:00Z,38.94
Synthetic,2014-08-23T03:00:00Z,38.94
Synthetic,2014-08-23T04:00:00Z,38.94
Synthetic,2014-08-23T05:00:00Z,41.62
Synthetic,2014-08-23T06:00:00Z,60.84
Synthetic,2014-08-23T07:00:00Z,79.82
Synthetic,2014-08-23T08:00:00Z,159.25
Synthetic,2014-08-23T09:00:00Z,152.84
Synthetic,2014-08-23T10:00:00Z,152.45
Synthetic,2014-08-23T11:00:00Z,152.54
Synthetic,2014-08-23T12:00:00Z,149.74
Synthetic,2014-08-23T13:00:00Z,157.64
Synthetic,2014-08-23T14:00:00Z,156.25
Synthetic,2014-08-23T15:00:00Z,156.83
Synthetic,2014-08-23T16:00:00Z,161.87
Synthetic,2014-08-23T17:00:00Z,151.21
Synthetic,2014-08-23T18:00:00Z,102.61
Synthetic,2014-08-23T19:00:00Z,100.63
Synthetic,2014-08-23T20:00:00Z,87.91
Synthetic,2014-08-23T21:00:00Z,80.98
Synthetic,2014-08-23T22:00:00Z,41.62
Synthetic,2014-08-23T23:00:00Z,38.94
Synthetic,2014-08-24T00:00:00Z,38.94
Synthetic,2014-08-24T01:00:00Z,33.58
Synthetic,2014-08-24T02:00:00Z,33.58
Synthetic,2014-08-24T03:00:00Z,33.58
Synthetic,2014-08-24T04:00:00Z,33.58
Synthetic,2014-08-24T05:00:00Z,33.58
Synthetic,2014-08-24T06:00:00Z,48.15
Synthetic,2014-08-24T07:00:00Z,50.12
Synthetic,2014-08-24T08:00:00Z,78.41
Synthetic,2014-08-24T09:00:00Z,84.32
Synthetic,2014-08-24T10:00:00Z,86.01
Synthetic,2014-08-24T11:00:00Z,89.56
Synthetic,2014-08-24T12:00:00Z,91.76
Synthetic,2014-08-24T13:00:00Z,90.75
Synthetic,2014-08-24T14:00:00Z,61.94
Synthetic,2014-08-24T15:00:00Z,59.45
Synthetic,2014-08-24T16:00:00Z,58.51
Synthetic,2014-08-24T17:00:00Z,50.59
Synthetic,2014-08-24T18:00:00Z,31.56
Synthetic,2014-08-24T19:00:00Z,30.26
Synthetic,2014-08-24T20:00:00Z,33.58
Synthetic,2014-08-24T21:00:00Z,33.58
Synthetic,2014-08-24T22:00:00Z,33.58
Synthetic,2014-08-24T23:00:00Z,33.58
Synthetic,2014-08-25T00:00:00Z,33.58
Synthetic,2014-08-25T01:00:00Z,33.58
Synthetic,2014-08-25T02:00:00Z,33.58
Synthetic,2014-08-25T03:00:00Z,33.58
Synthetic,2014-08-25T04:00:00Z,33.58
Synthetic,2014-08-25T05:00:00Z,33.58
Synthetic,2014-08-25T06:00:00Z,23.71
Synthetic,2014-08-25T07:00:00Z,18.77
Synthetic,2014-08-25T08:00:00Z,21.5
Synthetic,2014-08-25T09:00:00Z,31.3
Synthetic,2014-08-25T10:00:00Z,34.5
Synthetic,2014-08-25T11:00:00Z,18.77
Synthetic,2014-08-25T12:00:00Z,22.33
Synthetic,2014-08-25T13:00:00Z,36.13
Synthetic,2014-08-25T14:00:00Z,36.28
Synthetic,2014-08-25T15:00:00Z,35.55
Synthetic,2014-08-25T16:00:00Z,40.6
Synthetic,2014-08-25T17:00:00Z,41.94
Synthetic,2014-08-25T18:00:00Z,35.73
Synthetic,2014-08-25T19:00:00Z,32.82
Synthetic,2014-08-25T20:00:00Z,33.58
Synthetic,2014-08-25T21:00:00Z,33.58
Synthetic,2014-08-25T22:00:00Z,33.58
Synthetic,2014-08-25T23:00:00Z,33.58
Synthetic,2014-08-26T00:00:00Z,33.58
Synthetic,2014-08-26T01:00:00Z,38.94
Synthetic,2014-08-26T02:00:00Z,38.94
Synthetic,2014-08-26T03:00:00Z,38.94
Synthetic,2014-08-26T04:00:00Z,38.94
Synthetic,2014-08-26T05:00:00Z,41.62
Synthetic,2014-08-26T06:00:00Z,53.09
Synthetic,2014-08-26T07:00:00Z,71.26
Synthetic,2014-08-26T08:00:00Z,142.55
Synthetic,2014-08-26T09:00:00Z,139.29
Synthetic,2014-08-26T10:00:00Z,144.1
Synthetic,2014-08-26T11:00:00Z,154.14
Synthetic,2014-08-26T12:00:00Z,154.51
Synthetic,2014-08-26T13:00:00Z,163.57
Synthetic,2014-08-26T14:00:00Z,162.44
Synthetic,2014-08-26T15:00:00Z,164.39
Synthetic,2014-08-26T16:00:00Z,170.03
Synthetic,2014-08-26T17:00:00Z,156.44
Synthetic,2014-08-26T18:00:00Z,108.93
Synthetic,2014-08-26T19:00:00Z,109.24
Synthetic,2014-08-26T20:00:00Z,97.03
Synthetic,2014-08-26T21:00:00Z,95.49
Synthetic,2014-08-26T22:00:00Z,41.62
Synthetic,2014-08-26T23:00:00Z,38.94
Synthetic,2014-08-27T00:00:00Z,38.94
Synthetic,2014-08-27T01:00:00Z,38.94
Synthetic,2014-08-27T02:00:00Z,38.94
Synthetic,2014-08-27T03:00:00Z,38.94
Synthetic,2014-08-27T04:00:00Z,38.94
Synthetic,2014-08-27T05:00:00Z,41.62
Synthetic,2014-08-27T06:00:00Z,68.07
Synthetic,2014-08-27T07:00:00Z,85.75
Synthetic,2014-08-27T08:00:00Z,169.83
Synthetic,2014-08-27T09:00:00Z,163.7
Synthetic,2014-08-27T10:00:00Z,162.3
Synthetic,2014-08-27T11:00:00Z,166.39
Synthetic,2014-08-27T12:00:00Z,165.99
Synthetic,2014-08-27T13:00:00Z,174.85
Synthetic,2014-08-27T14:00:00Z,171.31
Synthetic,2014-08-27T15:00:00Z,175.81
Synthetic,2014-08-27T16:00:00Z,183.57
Synthetic,2014-08-27T17:00:00Z,165.75
Synthetic,2014-08-27T18:00:00Z,114.65
Synthetic,2014-08-27T19:00:00Z,118.59
Synthetic,2014-08-27T20:00:00Z,103.49
Synthetic,2014-08-27T21:00:00Z,99.92
Synthetic,2014-08-27T22:00:00Z,41.62
Synthetic,2014-08-27T23:00:00Z,38.94
Synthetic,2014-08-28T00:00:00Z,38.94
Synthetic,2014-08-28T01:00:00Z,38.94
Synthetic,2014-08-28T02:00:00Z,38.94
Synthetic,2014-08-28T03:00:00Z,38.94
Synthetic,2014-08-28T04:00:00Z,38.94
Synthetic,2014-08-28T05:00:00Z,41.62
Synthetic,2014-08-28T06:00:00Z,69.1
Synthetic,2014-08-28T07:00:00Z,88.8
Synthetic,2014-08-28T08:00:00Z,169.63
Synthetic,2014-08-28T09:00:00Z,164.89
Synthetic,2014-08-28T10:00:00Z,166.29
Synthetic,2014-08-28T11:00:00Z,171.12
Synthetic,2014-08-28T12:00:00Z,170.52
Synthetic,2014-08-28T13:00:00Z,168.37
Synthetic,2014-08-28T14:00:00Z,162.78
Synthetic,2014-08-28T15:00:00Z,168.04
Synthetic,2014-08-28T16:00:00Z,178.09
Synthetic,2014-08-28T17:00:00Z,163.36
Synthetic,2014-08-28T18:00:00Z,111.46
Synthetic,2014-08-28T19:00:00Z,114.61
Synthetic,2014-08-28T20:00:00Z,104.14
Synthetic,2014-08-28T21:00:00Z,99.44
Synthetic,2014-08-28T22:00:00Z,41.62
Synthetic,2014-08-28T23:00:00Z,38.94
Synthetic,2014-08-29T00:00:00Z,38.94
Synthetic,2014-08-29T01:00:00Z,38.94
Synthetic,2014-08-29T02:00:00Z,38.94
Synthetic,2014-08-29T03:00:00Z,38.94
Synthetic,2014-08-29T04:00:00Z,38.94
Synthetic,2014-08-29T05:00:00Z,41.62
Synthetic,2014-08-29T06:00:00Z,73.88
Synthetic,2014-08-29T07:00:00Z,89.32
Synthetic,2014-08-29T08:00:00Z,166.37
Synthetic,2014-08-29T09:00:00Z,161.91
Synthetic,2014-08-29T10:00:00Z,166.46
Synthetic,2014-08-29T11:00:00Z,172.9
Synthetic,2014-08-29T12:00:00Z,169.18
Synthetic,2014-08-29T13:00:00Z,171.42
Synthetic,2014-08-29T14:00:00Z,168.81
Synthetic,2014-08-29T15:00:00Z,169.59
Synthetic,2014-08-29T16:00:00Z,173.46
Synthetic,2014-08-29T17:00:00Z,158.12
Synthetic,2014-08-29T18:00:00Z,116.25
Synthetic,2014-08-29T19:00:00Z,114.96
Synthetic,2014-08-29T20:00:00Z,100.78
Synthetic,2014-08-29T21:00:00Z,96.34
Synthetic,2014-08-29T22:00:00Z,41.62
Synthetic,2014-08-29T23:00:00Z,38.94
Synthetic,2014-08-30T00:00:00Z,38.94
Synthetic,2014-08-30T01:00:00Z,38.94
Synthetic,2014-08-30T02:00:00Z,38.94
Synthetic,2014-08-30T03:00:00Z,38.94
Synthetic,2014-08-30T04:00:00Z,38.94
Synthetic,2014-08-30T05:00:00Z,41.62
Synthetic,2014-08-30T06:00:00Z,66.3
Synthetic,2014-08-30T07:00:00Z,80.9
Synthetic,2014-08-30T08:00:00Z,159.51
Synthetic,2014-08-30T09:00:00Z,158.13
Synthetic,2014-08-30T10:00:00Z,164.09
Synthetic,2014-08-30T11:00:00Z,165.61
Synthetic,2014-08-30T12:00:00Z,163.04
Synthetic,2014-08-30T13:00:00Z,169.2
Synthetic,2014-08-30T14:00:00Z,165.16
Synthetic,2014-08-30T15:00:00Z,165.28
Synthetic,2014-08-30T16:00:00Z,171.79
Synthetic,2014-08-30T17:00:00Z,158.85
Synthetic,2014-08-30T18:00:00Z,109.08
Synthetic,2014-08-30T19:00:00Z,110.75
Synthetic,2014-08-30T20:00:00Z,99.86
Synthetic,2014-08-30T21:00:00Z,100.71
Synthetic,2014-08-30T22:00:00Z,41.62
Synthetic,2014-08-30T23:00:00Z,38.94
Synthetic,2014-08-31T00:00:00Z,38.94
Synthetic,2014-08-31T01:00:00Z,33.58
Synthetic,2014-08-31T02:00:00Z,33.58
Synthetic,2014-08-31T03:00:00Z,33.58
Synthetic,2014-08-31T04:00:00Z,33.58
Synthetic,2014-08-31T05:00:00Z,33.58
Synthetic,2014-08-31T06:00:00Z,77.68
Synthetic,2014-08-31T07:00:00Z,76.37
Synthetic,2014-08-31T08:00:00Z,100.8
Synthetic,2014-08-31T09:00:00Z,101.56
Synthetic,2014-08-31T10:00:00Z,102.19
Synthetic,2014-08-31T11:00:00Z,107.2
Synthetic,2014-08-31T12:00:00Z,111.96
Synthetic,2014-08-31T13:00:00Z,112.99
Synthetic,2014-08-31T14:00:00Z,82.48
Synthetic,2014-08-31T15:00:00Z,79.64
Synthetic,2014-08-31T16:00:00Z,79.19
Synthetic,2014-08-31T17:00:00Z,68.86
Synthetic,2014-08-31T18:00:00Z,36.44
Synthetic,2014-08-31T19:00:00Z,34.65
Synthetic,2014-08-31T20:00:00Z,33.58
Synthetic,2014-08-31T21:00:00Z,33.58
Synthetic,2014-08-31T22:00:00Z,33.58
Synthetic,2014-08-31T23:00:00Z,33.58
Synthetic,2014-09-01T00:00:00Z,33.58
Synthetic,2014-09-01T01:00:00Z,33.58
Synthetic,2014-09-01T02:00:00Z,33.58
Synthetic,2014-09-01T03:00:00Z,33.58
Synthetic,2014-09-01T04:00:00Z,33.58
Synthetic,2014-09-01T05:00:00Z,33.58
Synthetic,2014-09-01T06:00:00Z,26.17
Synthetic,2014-09-01T07:00:00Z,18.77
Synthetic,2014-09-01T08:00:00Z,38.3
Synthetic,2014-09-01T09:00:00Z,42.45
Synthetic,2014-09-01T10:00:00Z,44.09
Synthetic,2014-09-01T11:00:00Z,36.28
Synthetic,2014-09-01T12:00:00Z,45.11
Synthetic,2014-09-01T13:00:00Z,47.56
Synthetic,2014-09-01T14:00:00Z,45.81
Synthetic,2014-09-01T15:00:00Z,46.39
Synthetic,2014-09-01T16:00:00Z,46.46
Synthetic,2014-09-01T17:00:00Z,46.84
Synthetic,2014-09-01T18:00:00Z,43.95
Synthetic,2014-09-01T19:00:00Z,38.84
Synthetic,2014-09-01T20:00:00Z,33.58
Synthetic,2014-09-01T21:00:00Z,41.36
Synthetic,2014-09-01T22:00:00Z,33.58
Synthetic,2014-09-01T23:00:00Z,33.58
Synthetic,2014-09-02T00:00:00Z,33.58
Synthetic,2014-09-02T01:00:00Z,38.94
Synthetic,2014-09-02T02:00:00Z,38.94
Synthetic,2014-09-02T03:00:00Z,38.94
Synthetic,2014-09-02T04:00:00Z,38.94
Synthetic,2014-09-02T05:00:00Z,41.62
Synthetic,2014-09-02T06:00:00Z,73.28
Synthetic,2014-09-02T07:00:00Z,88.97
Synthetic,2014-09-02T08:00:00Z,164.31
Synthetic,2014-09-02T09:00:00Z,158.92
Synthetic,2014-09-02T10:00:00Z,163
Synthetic,2014-09-02T11:00:00Z,166.86
Synthetic,2014-09-02T12:00:00Z,172.27
Synthetic,2014-09-02T13:00:00Z,172.49
Synthetic,2014-09-02T14:00:00Z,167.77
Synthetic,2014-09-02T15:00:00Z,171.54
Synthetic,2014-09-02T16:00:00Z,175.35
Synthetic,2014-09-02T17:00:00Z,161.35
Synthetic,2014-09-02T18:00:00Z,113.43
Synthetic,2014-09-02T19:00:00Z,116.79
Synthetic,2014-09-02T20:00:00Z,100.61
Synthetic,2014-09-02T21:00:00Z,99.39
Synthetic,2014-09-02T22:00:00Z,41.62
Synthetic,2014-09-02T23:00:00Z,38.94
Synthetic,2014-09-03T00:00:00Z,38.94
Synthetic,2014-09-03T01:00:00Z,38.94
Synthetic,2014-09-03T02:00:00Z,38.94
Synthetic,2014-09-03T03:00:00Z,38.94
Synthetic,2014-09-03T04:00:00Z,38.94
Synthetic,2014-09-03T05:00:00Z,41.62
Synthetic,2014-09-03T06:00:00Z,67.71
Synthetic,2014-09-03T07:00:00Z,83.86
Synthetic,2014-09-03T08:00:00Z,163.3
Synthetic,2014-09-03T09:00:00Z,162.07
Synthetic,2014-09-03T10:00:00Z,161.71
Synthetic,2014-09-03T11:00:00Z,167.61
Synthetic,2014-09-03T12:00:00Z,168
Synthetic,2014-09-03T13:00:00Z,167.46
Synthetic,2014-09-03T14:00:00Z,159.49
Synthetic,2014-09-03T15:00:00Z,158.8
Synthetic,2014-09-03T16:00:00Z,159.56
Synthetic,2014-09-03T17:00:00Z,143.72
Synthetic,2014-09-03T18:00:00Z,96.41
Synthetic,2014-09-03T19:00:00Z,100.42
Synthetic,2014-09-03T20:00:00Z,86.68
Synthetic,2014-09-03T21:00:00Z,82.72
Synthetic,2014-09-03T22:00:00Z,41.62
Synthetic,2014-09-03T23:00:00Z,38.94
Synthetic,2014-09-04T00:00:00Z,38.94
Synthetic,2014-09-04T01:00:00Z,38.94
Synthetic,2014-09-04T02:00:00Z,38.94
Synthetic,2014-09-04T03:00:00Z,38.94
Synthetic,2014-09-04T04:00:00Z,38.94
Synthetic,2014-09-04T05:00:00Z,41.62
Synthetic,2014-09-04T06:00:00Z,48.78
Synthetic,2014-09-04T07:00:00Z,66.78
Synthetic,2014-09-04T08:00:00Z,142.45
Synthetic,2014-09-04T09:00:00Z,138.19
Synthetic,2014-09-04T10:00:00Z,139.66
Synthetic,2014-09-04T11:00:00Z,145.92
Synthetic,2014-09-04T12:00:00Z,147.24
Synthetic,2014-09-04T13:00:00Z,153.3
Synthetic,2014-09-04T14:00:00Z,150.68
Synthetic,2014-09-04T15:00:00Z,153.04
Synthetic,2014-09-04T16:00:00Z,157.9
Synthetic,2014-09-04T17:00:00Z,141.65
Synthetic,2014-09-04T18:00:00Z,95.81
Synthetic,2014-09-04T19:00:00Z,98.87
Synthetic,2014-09-04T20:00:00Z,83.2
Synthetic,2014-09-04T21:00:00Z,79.83
Synthetic,2014-09-04T22:00:00Z,41.62
Synthetic,2014-09-04T23:00:00Z,38.94
Synthetic,2014-09-05T00:00:00Z,38.94
Synthetic,2014-09-05T01:00:00Z,38.94
Synthetic,2014-09-05T02:00:00Z,38.94
Synthetic,2014-09-05T03:00:00Z,38.94
Synthetic,2014-09-05T04:00:00Z,38.94
Synthetic,2014-09-05T05:00:00Z,41.62
Synthetic,2014-09-05T06:00:00Z,47.57
Synthetic,2014-09-05T07:00:00Z,69.43
Synthetic,2014-09-05T08:00:00Z,145.15
Synthetic,2014-09-05T09:00:00Z,142.28
Synthetic,2014-09-05T10:00:00Z,144.6
Synthetic,2014-09-05T11:00:00Z,150.5
Synthetic,2014-09-05T12:00:00Z,153.05
Synthetic,2014-09-05T13:00:00Z,162.89
Synthetic,2014-09-05T14:00:00Z,154.28
Synthetic,2014-09-05T15:00:00Z,145.33
Synthetic,2014-09-05T16:00:00Z,147.89
Synthetic,2014-09-05T17:00:00Z,135.38
Synthetic,2014-09-05T18:00:00Z,86.79
Synthetic,2014-09-05T19:00:00Z,89.78
Synthetic,2014-09-05T20:00:00Z,74.04
Synthetic,2014-09-05T21:00:00Z,67.55
Synthetic,2014-09-05T22:00:00Z,41.62
Synthetic,2014-09-05T23:00:00Z,38.94
Synthetic,2014-09-06T00:00:00Z,38.94
Synthetic,2014-09-06T01:00:00Z,38.94
Synthetic,2014-09-06T02:00:00Z,38.94
Synthetic,2014-09-06T03:00:00Z,38.94
Synthetic,2014-09-06T04:00:00Z,38.94
Synthetic,2014-09-06T05:00:00Z,41.62
Synthetic,2014-09-06T06:00:00Z,48.5
Synthetic,2014-09-06T07:00:00Z,59.33
Synthetic,2014-09-06T08:00:00Z,128.2
Synthetic,2014-09-06T09:00:00Z,122.89
Synthetic,2014-09-06T10:00:00Z,123.83
Synthetic,2014-09-06T11:00:00Z,128.29
Synthetic,2014-09-06T12:00:00Z,130.74
Synthetic,2014-09-06T13:00:00Z,136.82
Synthetic,2014-09-06T14:00:00Z,135.05
Synthetic,2014-09-06T15:00:00Z,136.4
Synthetic,2014-09-06T16:00:00Z,140.41
Synthetic,2014-09-06T17:00:00Z,126.58
Synthetic,2014-09-06T18:00:00Z,79.42
Synthetic,2014-09-06T19:00:00Z,80.66
Synthetic,2014-09-06T20:00:00Z,64.02
Synthetic,2014-09-06T21:00:00Z,64.18
Synthetic,2014-09-06T22:00:00Z,41.62
Synthetic,2014-09-06T23:00:00Z,38.94
Synthetic,2014-09-07T00:00:00Z,38.94
Synthetic,2014-09-07T01:00:00Z,33.58
Synthetic,2014-09-07T02:00:00Z,33.58
Synthetic,2014-09-07T03:00:00Z,33.58
Synthetic,2014-09-07T04:00:00Z,33.58
Synthetic,2014-09-07T05:00:00Z,33.58
Synthetic,2014-09-07T06:00:00Z,61.02
Synthetic,2014-09-07T07:00:00Z,50.71
Synthetic,2014-09-07T08:00:00Z,71.9
Synthetic,2014-09-07T09:00:00Z,79.85
Synthetic,2014-09-07T10:00:00Z,83.03
Synthetic,2014-09-07T11:00:00Z,87.78
Synthetic,2014-09-07T12:00:00Z,88.71
Synthetic,2014-09-07T13:00:00Z,87.82
Synthetic,2014-09-07T14:00:00Z,59.89
Synthetic,2014-09-07T15:00:00Z,58.28
Synthetic,2014-09-07T16:00:00Z,58.03
Synthetic,2014-09-07T17:00:00Z,49.34
Synthetic,2014-09-07T18:00:00Z,26.57
Synthetic,2014-09-07T19:00:00Z,28.64
Synthetic,2014-09-07T20:00:00Z,33.58
Synthetic,2014-09-07T21:00:00Z,33.58
Synthetic,2014-09-07T22:00:00Z,33.58
Synthetic,2014-09-07T23:00:00Z,33.58
Synthetic,2014-09-08T00:00:00Z,33.58
Synthetic,2014-09-08T01:00:00Z,33.58
Synthetic,2014-09-08T02:00:00Z,33.58
Synthetic,2014-09-08T03:00:00Z,33.58
Synthetic,2014-09-08T04:00:00Z,33.58
Synthetic,2014-09-08T05:00:00Z,33.58
Synthetic,2014-09-08T06:00:00Z,26.17
Synthetic,2014-09-08T07:00:00Z,18.77
Synthetic,2014-09-08T08:00:00Z,22.04
Synthetic,2014-09-08T09:00:00Z,34.79
Synthetic,2014-09-08T10:00:00Z,35.34
Synthetic,2014-09-08T11:00:00Z,24.04
Synthetic,2014-09-08T12:00:00Z,39.95
Synthetic,2014-09-08T13:00:00Z,39.27
Synthetic,2014-09-08T14:00:00Z,41.67
Synthetic,2014-09-08T15:00:00Z,33.08
Synthetic,2014-09-08T16:00:00Z,41.78
Synthetic,2014-09-08T17:00:00Z,38.76
Synthetic,2014-09-08T18:00:00Z,31.72
Synthetic,2014-09-08T19:00:00Z,35.89
Synthetic,2014-09-08T20:00:00Z,33.58
Synthetic,2014-09-08T21:00:00Z,33.58
Synthetic,2014-09-08T22:00:00Z,33.58
Synthetic,2014-09-08T23:00:00Z,33.58
Synthetic,2014-09-09T00:00:00Z,33.58
Synthetic,2014-09-09T01:00:00Z,38.94
Synthetic,2014-09-09T02:00:00Z,38.94
Synthetic,2014-09-09T03:00:00Z,38.94
Synthetic,2014-09-09T04:00:00Z,38.94
Synthetic,2014-09-09T05:00:00Z,41.62
Synthetic,2014-09-09T06:00:00Z,53.88
Synthetic,2014-09-09T07:00:00Z,62.64
Synthetic,2014-09-09T08:00:00Z,130.49
Synthetic,2014-09-09T09:00:00Z,128.31
Synthetic,2014-09-09T10:00:00Z,130.98
Synthetic,2014-09-09T11:00:00Z,136.98
Synthetic,2014-09-09T12:00:00Z,140.3
Synthetic,2014-09-09T13:00:00Z,145.51
Synthetic,2014-09-09T14:00:00Z,141.86
Synthetic,2014-09-09T15:00:00Z,143.46
Synthetic,2014-09-09T16:00:00Z,148.66
Synthetic,2014-09-09T17:00:00Z,135.85
Synthetic,2014-09-09T18:00:00Z,91.93
Synthetic,2014-09-09T19:00:00Z,99.79
Synthetic,2014-09-09T20:00:00Z,85.81
Synthetic,2014-09-09T21:00:00Z,85.13
Synthetic,2014-09-09T22:00:00Z,41.62
Synthetic,2014-09-09T23:00:00Z,38.94
Synthetic,2014-09-10T00:00:00Z,38.94
Synthetic,2014-09-10T01:00:00Z,38.94
Synthetic,2014-09-10T02:00:00Z,38.94
Synthetic,2014-09-10T03:00:00Z,38.94
Synthetic,2014-09-10T04:00:00Z,38.94
Synthetic,2014-09-10T05:00:00Z,41.62
Synthetic,2014-09-10T06:00:00Z,76.26
Synthetic,2014-09-10T07:00:00Z,87.81
Synthetic,2014-09-10T08:00:00Z,161.89
Synthetic,2014-09-10T09:00:00Z,158.01
Synthetic,2014-09-10T10:00:00Z,163.5
Synthetic,2014-09-10T11:00:00Z,162.18
Synthetic,2014-09-10T12:00:00Z,165.49
Synthetic,2014-09-10T13:00:00Z,175.16
Synthetic,2014-09-10T14:00:00Z,176.71
Synthetic,2014-09-10T15:00:00Z,181.15
Synthetic,2014-09-10T16:00:00Z,186.28
Synthetic,2014-09-10T17:00:00Z,170.12
Synthetic,2014-09-10T18:00:00Z,115.95
Synthetic,2014-09-10T19:00:00Z,120.26
Synthetic,2014-09-10T20:00:00Z,104.57
Synthetic,2014-09-10T21:00:00Z,100.72
Synthetic,2014-09-10T22:00:00Z,41.62
Synthetic,2014-09-10T23:00:00Z,38.94
Synthetic,2014-09-11T00:00:00Z,38.94
Synthetic,2014-09-11T01:00:00Z,38.94
Synthetic,2014-09-11T02:00:00Z,38.94
Synthetic,2014-09-11T03:00:00Z,38.94
Synthetic,2014-09-11T04:00:00Z,38.94
Synthetic,2014-09-11T05:00:00Z,41.62
Synthetic,2014-09-11T06:00:00Z,79.05
Synthetic,2014-09-11T07:00:00Z,91.11
Synthetic,2014-09-11T08:00:00Z,169.68
Synthetic,2014-09-11T09:00:00Z,171.22
Synthetic,2014-09-11T10:00:00Z,178.86
Synthetic,2014-09-11T11:00:00Z,190.27
Synthetic,2014-09-11T12:00:00Z,193.38
Synthetic,2014-09-11T13:00:00Z,201.88
Synthetic,2014-09-11T14:00:00Z,196.8
Synthetic,2014-09-11T15:00:00Z,195.7
Synthetic,2014-09-11T16:00:00Z,197.78
Synthetic,2014-09-11T17:00:00Z,181.16
Synthetic,2014-09-11T18:00:00Z,126.79
Synthetic,2014-09-11T19:00:00Z,127.44
Synthetic,2014-09-11T20:00:00Z,105.84
Synthetic,2014-09-11T21:00:00Z,101.12
Synthetic,2014-09-11T22:00:00Z,41.62
Synthetic,2014-09-11T23:00:00Z,38.94
Synthetic,2014-09-12T00:00:00Z,38.94
Synthetic,2014-09-12T01:00:00Z,38.94
Synthetic,2014-09-12T02:00:00Z,38.94
Synthetic,2014-09-12T03:00:00Z,38.94
Synthetic,2014-09-12T04:00:00Z,38.94
Synthetic,2014-09-12T05:00:00Z,41.62
Synthetic,2014-09-12T06:00:00Z,83
Synthetic,2014-09-12T07:00:00Z,94.59
Synthetic,2014-09-12T08:00:00Z,169.03
Synthetic,2014-09-12T09:00:00Z,167
Synthetic,2014-09-12T10:00:00Z,170.24
Synthetic,2014-09-12T11:00:00Z,177.58
Synthetic,2014-09-12T12:00:00Z,179.98
Synthetic,2014-09-12T13:00:00Z,188.5
Synthetic,2014-09-12T14:00:00Z,185.4
Synthetic,2014-09-12T15:00:00Z,188.07
Synthetic,2014-09-12T16:00:00Z,187.78
Synthetic,2014-09-12T17:00:00Z,167
Synthetic,2014-09-12T18:00:00Z,111.65
Synthetic,2014-09-12T19:00:00Z,113.43
Synthetic,2014-09-12T20:00:00Z,98.87
Synthetic,2014-09-12T21:00:00Z,97.91
Synthetic,2014-09-12T22:00:00Z,41.62
Synthetic,2014-09-12T23:00:00Z,38.94
Synthetic,2014-09-13T00:00:00Z,38.94
Synthetic,2014-09-13T01:00:00Z,38.94
Synthetic,2014-09-13T02:00:00Z,38.94
Synthetic,2014-09-13T03:00:00Z,38.94
Synthetic,2014-09-13T04:00:00Z,38.94
Synthetic,2014-09-13T05:00:00Z,41.62
Synthetic,2014-09-13T06:00:00Z,67.87
Synthetic,2014-09-13T07:00:00Z,76.7
Synthetic,2014-09-13T08:00:00Z,150.13
Synthetic,2014-09-13T09:00:00Z,140.43
Synthetic,2014-09-13T10:00:00Z,136.78
Synthetic,2014-09-13T11:00:00Z,142.86
Synthetic,2014-09-13T12:00:00Z,145.42
Synthetic,2014-09-13T13:00:00Z,150.6
Synthetic,2014-09-13T14:00:00Z,144.92
Synthetic,2014-09-13T15:00:00Z,141.92
Synthetic,2014-09-13T16:00:00Z,144.59
Synthetic,2014-09-13T17:00:00Z,130.63
Synthetic,2014-09-13T18:00:00Z,84.35
Synthetic,2014-09-13T19:00:00Z,90.5
Synthetic,2014-09-13T20:00:00Z,74.67
Synthetic,2014-09-13T21:00:00Z,73.67
Synthetic,2014-09-13T22:00:00Z,41.62
Synthetic,2014-09-13T23:00:00Z,38.94
Synthetic,2014-09-14T00:00:00Z,38.94
Synthetic,2014-09-14T01:00:00Z,33.58
Synthetic,2014-09-14T02:00:00Z,33.58
Synthetic,2014-09-14T03:00:00Z,33.58
Synthetic,2014-09-14T04:00:00Z,33.58
Synthetic,2014-09-14T05:00:00Z,33.58
Synthetic,2014-09-14T06:00:00Z,53.37
Synthetic,2014-09-14T07:00:00Z,44.58
Synthetic,2014-09-14T08:00:00Z,66.95
Synthetic,2014-09-14T09:00:00Z,72.15
Synthetic,2014-09-14T10:00:00Z,71.97
Synthetic,2014-09-14T11:00:00Z,75.86
Synthetic,2014-09-14T12:00:00Z,75.23
Synthetic,2014-09-14T13:00:00Z,73.02
Synthetic,2014-09-14T14:00:00Z,43.52
Synthetic,2014-09-14T15:00:00Z,40.76
Synthetic,2014-09-14T16:00:00Z,42.63
Synthetic,2014-09-14T17:00:00Z,34.53
Synthetic,2014-09-14T18:00:00Z,18.77
Synthetic,2014-09-14T19:00:00Z,33.58
Synthetic,2014-09-14T20:00:00Z,33.58
Synthetic,2014-09-14T21:00:00Z,33.58
Synthetic,2014-09-14T22:00:00Z,33.58
Synthetic,2014-09-14T23:00:00Z,33.58
Synthetic,2014-09-15T00:00:00Z,33.58
Synthetic,2014-09-15T01:00:00Z,33.58
Synthetic,2014-09-15T02:00:00Z,33.58
